 0.1738000000000000E+04, 0.4902799967088640E+04, 1.4178101463045039E-05,  120,  120,    1, 0.0000000000000000E+00, 0.0000000000000000E+00
   20,    7,-6.7594617167956601e-07,-7.3148463603077595e-07, 1.6233714551837746e-13, 1.6237385040368143e-13             
   20,    8, 2.3456886252995600e-07, 6.9278254599023303e-08, 3.7842993391400609e-13, 3.7356204480533806e-13             
   20,    9,-3.8465391009429201e-07, 1.0987630752450100e-07, 2.5624032764194390e-13, 2.5408474568906825e-13             
   20,   10, 3.2598379951856000e-07, 4.8896935389699398e-08, 5.2351415607346049e-13, 5.2195507258508176e-13             
   20,   11, 2.4530140034741300e-07, 1.1294365293916100e-06, 4.3170069404411498e-13, 4.4924390896589143e-13             
   20,   12, 1.3112361692851499e-07,-9.8323484191832097e-07, 5.8502217922199589e-13, 5.8470745374266005e-13             
   20,   13, 8.3047122180577199e-07, 6.1765751818281097e-07, 6.9808348159541271e-13, 6.9250811529249618e-13             
   20,   14,-1.4623854889227601e-07, 8.2837126494167395e-08, 6.1227609818821441e-13, 6.2915417482730493e-13             
   20,   15,-3.2470628942656101e-07, 9.1982195528301598e-08, 9.6911147690337807e-13, 9.8491724259257483e-13             
   20,   16, 9.2834454842194903e-07,-6.1159922213948296e-07, 7.8054393513109425e-13, 7.9065071496208378e-13             
   20,   17, 7.9326145024313204e-07,-1.1850621334166299e-06, 1.2904614454838107e-12, 1.3045544786433427e-12             
   20,   18, 8.4497705466745799e-07,-3.4204869764265297e-08, 1.2258690927619059e-12, 1.2296841771887383e-12             
   20,   19,-2.1724430199914200e-07, 3.0516932022167699e-07, 1.7122892749053536e-12, 1.7146332319219404e-12             
   20,   20,-1.3523396344793900e-07,-3.5878114300843799e-07, 2.7619350390263181e-12, 2.7219726209505137e-12             
